Country,Country_ru,Date,Confirmed,Recovered,Deaths,Day_Deaths,Day_Confirmed,Day_Recovered
Republic of the Congo,Республика Конго,2020-05-15,391,87,15,0,0,0
Republic of the Congo,Республика Конго,2020-05-16,391,87,15,0,0,0
Republic of the Congo,Республика Конго,2020-05-17,391,87,15,0,0,0
Republic of the Congo,Республика Конго,2020-05-18,412,110,15,0,21,23
Republic of the Congo,Республика Конго,2020-05-19,420,132,15,0,8,22
Republic of the Congo,Республика Конго,2020-05-20,420,132,15,0,0,0
Republic of the Congo,Республика Конго,2020-05-21,469,137,16,1,49,5
Republic of the Congo,Республика Конго,2020-05-22,469,137,16,0,0,0
Republic of the Congo,Республика Конго,2020-05-23,487,147,16,0,18,10
Republic of the Congo,Республика Конго,2020-05-24,487,147,16,0,0,0
Republic of the Congo,Республика Конго,2020-05-25,487,147,16,0,0,0
Republic of the Congo,Республика Конго,2020-05-26,487,147,16,0,0,0
Republic of the Congo,Республика Конго,2020-05-27,571,161,19,3,84,14
Republic of the Congo,Республика Конго,2020-05-28,571,161,19,0,0,0
Republic of the Congo,Республика Конго,2020-05-29,571,161,19,0,0,0
Republic of the Congo,Республика Конго,2020-05-30,571,161,19,0,0,0
Republic of the Congo,Республика Конго,2020-05-31,611,179,20,1,40,18
Republic of the Congo,Республика Конго,2020-06-01,611,179,20,0,0,0
Republic of the Congo,Республика Конго,2020-06-02,611,179,20,0,0,0
Republic of the Congo,Республика Конго,2020-06-03,611,179,20,0,0,0
Republic of the Congo,Республика Конго,2020-06-04,611,179,20,0,0,0
Republic of the Congo,Республика Конго,2020-06-05,635,182,20,0,24,3
Republic of the Congo,Республика Конго,2020-06-06,683,210,22,2,48,28
Republic of the Congo,Республика Конго,2020-06-07,683,210,22,0,0,0
Republic of the Congo,Республика Конго,2020-06-08,683,210,22,0,0,0
Republic of the Congo,Республика Конго,2020-06-09,728,221,24,2,45,11
Republic of the Congo,Республика Конго,2020-06-10,728,221,24,0,0,0
Republic of the Congo,Республика Конго,2020-06-11,728,221,24,0,0,0
Republic of the Congo,Республика Конго,2020-06-12,728,221,24,0,0,0
Republic of the Congo,Республика Конго,2020-06-13,728,221,24,0,0,0
Republic of the Congo,Республика Конго,2020-06-14,728,221,24,0,0,0
Russia,Россия,2020-01-22,0,0,0,0,0,0
Russia,Россия,2020-01-23,0,0,0,0,0,0
Russia,Россия,2020-01-24,0,0,0,0,0,0
Russia,Россия,2020-01-25,0,0,0,0,0,0
Russia,Россия,2020-01-26,0,0,0,0,0,0
Russia,Россия,2020-01-27,0,0,0,0,0,0
Russia,Россия,2020-01-28,0,0,0,0,0,0
Russia,Россия,2020-01-29,0,0,0,0,0,0
Russia,Россия,2020-01-30,0,0,0,0,0,0
Russia,Россия,2020-01-31,2,0,0,0,2,0
Russia,Россия,2020-02-01,2,0,0,0,0,0
Russia,Россия,2020-02-02,2,0,0,0,0,0
Russia,Россия,2020-02-03,2,0,0,0,0,0
Russia,Россия,2020-02-04,2,0,0,0,0,0
Russia,Россия,2020-02-05,2,0,0,0,0,0
Russia,Россия,2020-02-06,2,0,0,0,0,0
Russia,Россия,2020-02-07,2,0,0,0,0,0
Russia,Россия,2020-02-08,2,0,0,0,0,0
Russia,Россия,2020-02-09,2,0,0,0,0,0
Russia,Россия,2020-02-10,2,0,0,0,0,0
Russia,Россия,2020-02-11,2,0,0,0,0,0
Russia,Россия,2020-02-12,2,2,0,0,0,2
Russia,Россия,2020-02-13,2,2,0,0,0,0
Russia,Россия,2020-02-14,2,2,0,0,0,0
Russia,Россия,2020-02-15,2,2,0,0,0,0
Russia,Россия,2020-02-16,2,2,0,0,0,0
Russia,Россия,2020-02-17,2,2,0,0,0,0
Russia,Россия,2020-02-18,2,2,0,0,0,0
Russia,Россия,2020-02-19,2,2,0,0,0,0
Russia,Россия,2020-02-20,2,2,0,0,0,0
Russia,Россия,2020-02-21,2,2,0,0,0,0
Russia,Россия,2020-02-22,2,2,0,0,0,0
Russia,Россия,2020-02-23,2,2,0,0,0,0
Russia,Россия,2020-02-24,2,2,0,0,0,0
Russia,Россия,2020-02-25,2,2,0,0,0,0
Russia,Россия,2020-02-26,2,2,0,0,0,0
Russia,Россия,2020-02-27,2,2,0,0,0,0
Russia,Россия,2020-02-28,2,2,0,0,0,0
Russia,Россия,2020-02-29,2,2,0,0,0,0
Russia,Россия,2020-03-01,2,2,0,0,0,0
Russia,Россия,2020-03-02,3,2,0,0,1,0
Russia,Россия,2020-03-03,3,2,0,0,0,0
Russia,Россия,2020-03-04,3,2,0,0,0,0
Russia,Россия,2020-03-05,4,2,0,0,1,0
Russia,Россия,2020-03-06,13,2,0,0,9,0
Russia,Россия,2020-03-07,13,2,0,0,0,0
Russia,Россия,2020-03-08,17,3,0,0,4,1
Russia,Россия,2020-03-09,17,3,0,0,0,0
Russia,Россия,2020-03-10,20,3,0,0,3,0
Russia,Россия,2020-03-11,20,3,0,0,0,0
Russia,Россия,2020-03-12,28,3,0,0,8,0
Russia,Россия,2020-03-13,45,3,0,0,17,0
Russia,Россия,2020-03-14,59,8,0,0,14,5
Russia,Россия,2020-03-15,63,8,0,0,4,0
Russia,Россия,2020-03-16,90,8,0,0,27,0
Russia,Россия,2020-03-17,114,8,0,0,24,0
Russia,Россия,2020-03-18,147,8,0,0,33,0
Russia,Россия,2020-03-19,199,9,1,1,52,1
Russia,Россия,2020-03-20,253,9,1,0,54,0
Russia,Россия,2020-03-21,306,12,1,0,53,3
Russia,Россия,2020-03-22,367,16,1,0,61,4
Russia,Россия,2020-03-23,438,16,1,0,71,0
Russia,Россия,2020-03-24,495,22,1,0,57,6
Russia,Россия,2020-03-25,658,29,3,2,163,7
Russia,Россия,2020-03-26,840,38,3,0,182,9
Russia,Россия,2020-03-27,1036,45,4,1,196,7
Russia,Россия,2020-03-28,1264,49,4,0,228,4
Russia,Россия,2020-03-29,1534,64,8,4,270,15
Russia,Россия,2020-03-30,1836,66,9,1,302,2
Russia,Россия,2020-03-31,2337,121,17,8,501,55
Russia,Россия,2020-04-01,2777,190,24,7,440,69
Russia,Россия,2020-04-02,3548,235,30,6,771,45
Russia,Россия,2020-04-03,4149,281,34,4,601,46
Russia,Россия,2020-04-04,4731,333,43,9,582,52
Russia,Россия,2020-04-05,5389,355,45,2,658,22
Russia,Россия,2020-04-06,6343,406,47,2,954,51
Russia,Россия,2020-04-07,7497,494,58,11,1154,88
Russia,Россия,2020-04-08,8672,580,63,5,1175,86
Russia,Россия,2020-04-09,10131,698,76,13,1459,118
Russia,Россия,2020-04-10,11917,795,94,18,1786,97
Russia,Россия,2020-04-11,13584,1045,106,12,1667,250
Russia,Россия,2020-04-12,15770,1291,130,24,2186,246
Russia,Россия,2020-04-13,18328,1470,148,18,2558,179
Russia,Россия,2020-04-14,21102,1694,170,22,2774,224
Russia,Россия,2020-04-15,24490,1986,198,28,3388,292
Russia,Россия,2020-04-16,27938,2304,232,34,3448,318
Russia,Россия,2020-04-17,32008,2590,273,41,4070,286
Russia,Россия,2020-04-18,36793,3057,313,40,4785,467
Russia,Россия,2020-04-19,42853,3291,361,48,6060,234
Russia,Россия,2020-04-20,47121,3446,405,44,4268,155
Russia,Россия,2020-04-21,52763,3873,456,51,5642,427
Russia,Россия,2020-04-22,57999,4420,513,57,5236,547
Russia,Россия,2020-04-23,62773,4891,555,42,4774,471
Russia,Россия,2020-04-24,68622,5568,615,60,5849,677
Russia,Россия,2020-04-25,74588,6250,681,66,5966,682
Russia,Россия,2020-04-26,80949,6767,747,66,6361,517
Russia,Россия,2020-04-27,87147,7346,794,47,6198,579
Russia,Россия,2020-04-28,93558,8456,867,73,6411,1110
Russia,Россия,2020-04-29,99399,10286,972,105,5841,1830
Russia,Россия,2020-04-30,106498,11619,1073,101,7099,1333
Russia,Россия,2020-05-01,114431,13220,1169,96,7933,1601
Russia,Россия,2020-05-02,124054,15013,1222,53,9623,1793
Russia,Россия,2020-05-03,134687,16639,1280,58,10633,1626
Russia,Россия,2020-05-04,145268,18095,1356,76,10581,1456
Russia,Россия,2020-05-05,155370,19865,1451,95,10102,1770
Russia,Россия,2020-05-06,165929,21327,1537,86,10559,1462
Russia,Россия,2020-05-07,177160,23803,1625,88,11231,2476
Russia,Россия,2020-05-08,187859,26608,1723,98,10699,2805
Russia,Россия,2020-05-09,198676,31916,1827,104,10817,5308
Russia,Россия,2020-05-10,209688,34306,1915,88,11012,2390
Russia,Россия,2020-05-11,221344,39801,2009,94,11656,5495
Russia,Россия,2020-05-12,232243,43512,2116,107,10899,3711
Russia,Россия,2020-05-13,242271,48003,2212,96,10028,4491
Russia,Россия,2020-05-14,252245,53530,2305,93,9974,5527
Russia,Россия,2020-05-15,262843,58226,2418,113,10598,4696
Russia,Россия,2020-05-16,272043,63166,2537,119,9200,4940
Russia,Россия,2020-05-17,281752,67373,2631,94,9709,4207
Russia,Россия,2020-05-18,290678,70209,2722,91,8926,2836
Russia,Россия,2020-05-19,299941,76130,2837,115,9263,5921
Russia,Россия,2020-05-20,308705,85392,2972,135,8764,9262
Russia,Россия,2020-05-21,317554,92681,3099,127,8849,7289
Russia,Россия,2020-05-22,326448,99825,3249,150,8894,7144
Russia,Россия,2020-05-23,335882,107936,3388,139,9434,8111
Russia,Россия,2020-05-24,344481,113299,3541,153,8599,5363
Russia,Россия,2020-05-25,353427,118798,3633,92,8946,5499
Russia,Россия,2020-05-26,362342,131129,3807,174,8915,12331
Russia,Россия,2020-05-27,370680,142208,3968,161,8338,11079
Russia,Россия,2020-05-28,379051,150993,4142,174,8371,8785
Russia,Россия,2020-05-29,387623,159257,4374,232,8572,8264
Russia,Россия,2020-05-30,396575,167469,4555,181,8952,8212
Russia,Россия,2020-05-31,405843,171883,4693,138,9268,4414
Russia,Россия,2020-06-01,414328,175514,4849,156,8485,3631
Russia,Россия,2020-06-02,423186,186602,5031,182,8858,11088
Russia,Россия,2020-06-03,431715,195559,5208,177,8529,8957
Russia,Россия,2020-06-04,440538,204197,5376,168,8823,8638
Russia,Россия,2020-06-05,449256,212237,5520,144,8718,8040
Russia,Россия,2020-06-06,458102,220935,5717,197,8846,8698
Russia,Россия,2020-06-07,467073,226272,5851,134,8971,5337
Russia,Россия,2020-06-08,476043,230226,5963,112,8970,3954
Russia,Россия,2020-06-09,484630,241917,6134,171,8587,11691
Russia,Россия,2020-06-10,493023,252295,6350,216,8393,10378
Russia,Россия,2020-06-11,501800,260649,6522,172,8777,8354
Russia,Россия,2020-06-12,510761,268862,6705,183,8961,8213
Russia,Россия,2020-06-13,519458,274128,6819,114,8697,5266
Russia,Россия,2020-06-14,528267,279536,6938,119,8809,5408
Rwanda,Руанда,2020-01-22,0,0,0,0,0,0
Rwanda,Руанда,2020-01-23,0,0,0,0,0,0
Rwanda,Руанда,2020-01-24,0,0,0,0,0,0
Rwanda,Руанда,2020-01-25,0,0,0,0,0,0
Rwanda,Руанда,2020-01-26,0,0,0,0,0,0
Rwanda,Руанда,2020-01-27,0,0,0,0,0,0
Rwanda,Руанда,2020-01-28,0,0,0,0,0,0
Rwanda,Руанда,2020-01-29,0,0,0,0,0,0
Rwanda,Руанда,2020-01-30,0,0,0,0,0,0
Rwanda,Руанда,2020-01-31,0,0,0,0,0,0
Rwanda,Руанда,2020-02-01,0,0,0,0,0,0
Rwanda,Руанда,2020-02-02,0,0,0,0,0,0
Rwanda,Руанда,2020-02-03,0,0,0,0,0,0
Rwanda,Руанда,2020-02-04,0,0,0,0,0,0
Rwanda,Руанда,2020-02-05,0,0,0,0,0,0
Rwanda,Руанда,2020-02-06,0,0,0,0,0,0
Rwanda,Руанда,2020-02-07,0,0,0,0,0,0
Rwanda,Руанда,2020-02-08,0,0,0,0,0,0
Rwanda,Руанда,2020-02-09,0,0,0,0,0,0
Rwanda,Руанда,2020-02-10,0,0,0,0,0,0
Rwanda,Руанда,2020-02-11,0,0,0,0,0,0
